card_id,date_key,product_key,country_card_key,country_merchant_key,mcg_key,eligible_transactions,eligible_amount,theoretical_cashback,final_cashback,savings_due_to_cap,cap_status
56160499,202405,1,4,5,1,1,169.9,11.89,8.34,3.56,Con Tope Aplicado
73507993,202405,3,4,11,1,1,194.5,13.62,4.26,9.36,Con Tope Aplicado
75405496,202405,2,4,10,1,1,116.0,8.12,5.02,3.1,Con Tope Aplicado
32094230,202405,2,4,3,8,1,235.2,16.46,10.53,5.94,Con Tope Aplicado
62732767,202405,1,4,13,3,1,76.6,5.36,5.36,0.0,Dentro del Tope
53675546,202405,1,4,11,26,1,86.0,6.02,6.02,0.0,Dentro del Tope
13479355,202405,1,4,3,7,1,60.0,4.2,3.75,0.45,Con Tope Aplicado
69276417,202405,1,4,15,4,1,67.4,4.72,4.72,0.0,Dentro del Tope
10989466,202405,2,4,7,5,1,65.6,4.59,1.47,3.12,Con Tope Aplicado
15457732,202405,3,4,11,6,1,100.5,7.04,4.75,2.28,Con Tope Aplicado
25568593,202405,3,4,7,11,1,405.9,28.41,13.27,15.15,Con Tope Aplicado
90163218,202405,2,4,3,8,1,148.5,10.4,5.63,4.77,Con Tope Aplicado
15415335,202405,2,4,1,7,1,66.9,4.68,4.68,0.0,Dentro del Tope
44068326,202405,1,4,8,6,1,133.3,9.33,5.8,3.53,Con Tope Aplicado
63445443,202405,1,4,15,4,1,22.2,1.55,1.16,0.4,Con Tope Aplicado
24783758,202405,2,4,9,1,1,81.2,5.68,4.33,1.35,Con Tope Aplicado
23139715,202405,5,4,1,4,1,602.3,42.16,2.08,40.08,Con Tope Aplicado
89306010,202405,5,4,7,4,1,354.5,24.82,1.52,23.3,Con Tope Aplicado
17866874,202405,1,4,9,6,1,23.1,1.62,1.51,0.11,Con Tope Aplicado
31847008,202405,1,4,16,2,1,151.3,10.59,10.59,0.0,Dentro del Tope
33034457,202405,1,4,3,5,1,69.4,4.86,4.86,0.0,Dentro del Tope
58125159,202405,2,4,12,5,1,221.4,15.5,14.77,0.73,Con Tope Aplicado
57756186,202405,5,4,15,6,1,1046.9,73.28,19.25,54.03,Con Tope Aplicado
70204472,202405,3,4,13,4,1,177.7,12.44,3.88,8.56,Con Tope Aplicado
81225701,202405,2,4,13,3,1,182.5,12.78,9.32,3.46,Con Tope Aplicado
60519943,202405,1,4,3,6,1,114.9,8.04,5.35,2.69,Con Tope Aplicado
64460846,202405,3,4,3,4,1,113.8,7.97,2.53,5.44,Con Tope Aplicado
30068085,202405,1,4,3,9,1,70.2,4.91,4.4,0.51,Con Tope Aplicado
16701379,202405,2,4,11,2,1,117.9,8.25,3.46,4.79,Con Tope Aplicado
22265092,202405,2,4,11,4,1,85.6,5.99,4.79,1.2,Con Tope Aplicado
38810653,202405,2,4,11,2,1,420.7,29.45,11.44,18.01,Con Tope Aplicado
28266160,202405,3,4,1,3,1,403.4,28.24,11.99,16.24,Con Tope Aplicado
33530280,202405,2,4,17,4,1,107.3,7.51,6.15,1.36,Con Tope Aplicado
39193086,202405,1,4,3,1,1,102.2,7.15,7.15,0.0,Dentro del Tope
64399438,202405,2,4,5,1,1,160.2,11.21,4.34,6.88,Con Tope Aplicado
40971650,202405,3,4,17,3,1,114.9,8.04,7.05,1.0,Con Tope Aplicado
53599265,202405,5,4,13,2,1,1602.0,112.14,5.02,107.12,Con Tope Aplicado
37314295,202405,2,4,3,1,1,53.5,3.75,3.23,0.51,Con Tope Aplicado
61701898,202405,2,4,15,2,1,95.5,6.69,4.9,1.78,Con Tope Aplicado
39787577,202405,2,4,1,4,1,70.6,4.94,4.36,0.59,Con Tope Aplicado
34365914,202405,2,4,12,4,1,180.6,12.64,11.44,1.21,Con Tope Aplicado
94054799,202405,5,4,5,7,1,8037.8,562.65,22.81,539.84,Con Tope Aplicado
58355236,202405,3,4,15,2,1,119.7,8.38,5.23,3.15,Con Tope Aplicado
88752904,202405,3,4,3,8,1,142.8,10.0,6.85,3.15,Con Tope Aplicado
43277498,202405,1,4,15,3,1,73.4,5.14,5.02,0.11,Con Tope Aplicado
38177225,202405,3,4,3,2,1,139.1,9.74,2.37,7.37,Con Tope Aplicado
65817668,202405,3,4,5,2,1,37.4,2.62,1.47,1.15,Con Tope Aplicado
16736996,202405,2,4,3,4,1,141.6,9.91,4.46,5.45,Con Tope Aplicado
79357989,202405,1,4,1,8,1,144.4,10.11,9.95,0.16,Con Tope Aplicado
74569909,202405,3,4,3,4,1,444.8,31.14,22.24,8.89,Con Tope Aplicado
51745832,202405,3,4,5,1,1,67.4,4.72,3.15,1.57,Con Tope Aplicado
23671703,202405,1,4,3,6,1,97.8,6.85,6.85,0.0,Dentro del Tope
72458724,202405,2,4,12,1,1,380.8,26.66,8.12,18.54,Con Tope Aplicado
13036162,202405,3,4,15,8,1,21.2,1.48,0.95,0.53,Con Tope Aplicado
85658979,202405,1,4,15,3,1,205.9,14.41,10.7,3.72,Con Tope Aplicado
63601409,202405,1,4,3,4,1,167.1,11.7,11.7,0.0,Dentro del Tope
19212431,202405,2,4,15,1,1,82.3,5.76,3.73,2.03,Con Tope Aplicado
20980727,202405,3,4,13,1,1,313.4,21.94,6.38,15.55,Con Tope Aplicado
81062054,202405,1,4,15,7,1,154.9,10.84,10.84,0.0,Dentro del Tope
22549312,202405,4,4,3,2,1,1776.0,124.32,8.93,115.39,Con Tope Aplicado
66659146,202405,1,4,1,5,1,72.1,5.05,2.65,2.39,Con Tope Aplicado
18964450,202405,3,4,1,7,1,203.9,14.27,4.13,10.14,Con Tope Aplicado
95269584,202405,3,4,3,7,1,207.3,14.51,6.1,8.41,Con Tope Aplicado
18750526,202405,3,4,11,2,2,628.9,44.02,11.53,32.5,Con Tope Aplicado
28507681,202405,1,4,9,2,1,51.4,3.6,3.6,0.0,Dentro del Tope
18253087,202405,3,4,11,8,1,89.4,6.26,2.46,3.8,Con Tope Aplicado
58661441,202405,3,4,7,9,1,200.4,14.03,6.02,8.01,Con Tope Aplicado
31775696,202405,1,4,7,5,1,88.3,6.18,4.72,1.46,Con Tope Aplicado
79107132,202405,2,4,9,3,1,135.0,9.45,5.75,3.7,Con Tope Aplicado
61195395,202405,2,4,15,2,1,15.3,1.07,1.07,0.0,Dentro del Tope
97697782,202405,1,4,3,7,2,162.9,11.4,11.4,0.0,Dentro del Tope
83355070,202405,3,4,3,5,1,307.9,21.55,6.31,15.24,Con Tope Aplicado
25837053,202405,2,4,11,1,1,124.4,8.71,4.38,4.33,Con Tope Aplicado
95602760,202405,1,4,3,4,1,119.2,8.34,7.33,1.01,Con Tope Aplicado
66396424,202405,1,4,8,1,1,380.8,26.66,15.76,10.9,Con Tope Aplicado
58451611,202405,3,4,3,6,1,268.4,18.79,7.52,11.27,Con Tope Aplicado
66982752,202405,2,4,13,9,1,59.7,4.18,2.39,1.79,Con Tope Aplicado
31273181,202405,2,4,2,3,1,101.1,7.08,4.37,2.71,Con Tope Aplicado
60573895,202405,2,4,3,1,1,68.5,4.8,3.55,1.25,Con Tope Aplicado
69502436,202405,1,4,5,2,2,173.6,12.15,12.15,0.0,Dentro del Tope
84275931,202405,1,4,3,7,1,97.4,6.82,4.37,2.45,Con Tope Aplicado
57274471,202405,2,4,11,4,1,196.6,13.76,13.76,0.0,Dentro del Tope
44920772,202405,3,4,5,11,1,140.5,9.84,7.19,2.64,Con Tope Aplicado
42267665,202405,3,4,15,7,1,442.6,30.98,8.91,22.07,Con Tope Aplicado
16898298,202405,2,4,3,7,1,51.3,3.59,0.97,2.62,Con Tope Aplicado
23324922,202405,3,4,13,3,1,195.1,13.66,7.26,6.4,Con Tope Aplicado
49244469,202405,1,4,5,2,1,54.7,3.83,3.83,0.0,Dentro del Tope
57146746,202405,2,4,11,1,1,151.3,10.59,6.54,4.05,Con Tope Aplicado
45856972,202405,1,4,1,6,1,84.7,5.93,5.93,0.0,Dentro del Tope
21772570,202405,1,4,15,10,1,107.0,7.49,4.02,3.47,Con Tope Aplicado
54215649,202405,1,4,3,2,1,14.8,1.04,1.04,0.0,Dentro del Tope
46509438,202405,3,4,11,8,1,83.5,5.85,5.64,0.2,Con Tope Aplicado
42521341,202405,1,4,3,3,5,291.3,20.39,14.68,5.71,Con Tope Aplicado
71169257,202405,1,4,15,6,1,11.8,0.83,0.83,0.0,Dentro del Tope
57337975,202405,1,4,5,3,1,73.7,5.16,3.39,1.77,Con Tope Aplicado
91723847,202405,1,4,13,14,1,374.0,26.18,15.67,10.51,Con Tope Aplicado
88557715,202405,2,4,5,2,1,309.9,21.69,21.69,0.0,Dentro del Tope
90527841,202405,5,4,3,2,1,535.2,37.46,5.87,31.59,Con Tope Aplicado
72479417,202405,4,4,9,10,1,575.5,40.29,2.3,37.99,Con Tope Aplicado
94405645,202405,1,4,11,12,1,108.3,7.58,7.58,0.0,Dentro del Tope
39723534,202405,2,4,1,2,1,2.7,0.19,0.09,0.1,Con Tope Aplicado
26491029,202405,1,4,1,3,1,46.7,3.27,2.22,1.05,Con Tope Aplicado
14425482,202405,1,4,9,3,1,117.8,8.25,7.92,0.33,Con Tope Aplicado
86434633,202405,3,4,7,3,1,168.2,11.77,5.36,6.41,Con Tope Aplicado
36238337,202405,3,4,1,3,1,722.4,50.57,36.12,14.44,Con Tope Aplicado
42237071,202405,3,4,7,4,1,437.9,30.65,9.23,21.42,Con Tope Aplicado
92026590,202405,2,4,11,12,1,40.9,2.86,0.95,1.91,Con Tope Aplicado
43053859,202405,1,4,3,12,1,59.7,4.18,4.18,0.0,Dentro del Tope
54800281,202405,1,4,11,1,1,49.4,3.46,3.46,0.0,Dentro del Tope
54964705,202405,1,4,15,1,1,54.1,3.79,3.79,0.0,Dentro del Tope
94457266,202405,3,4,5,4,1,131.4,9.2,7.13,2.07,Con Tope Aplicado
63398938,202405,3,4,3,2,1,329.5,23.07,7.39,15.68,Con Tope Aplicado
94832632,202405,2,4,15,7,1,129.2,9.04,2.43,6.61,Con Tope Aplicado
35296573,202405,1,4,9,3,1,136.2,9.53,9.23,0.3,Con Tope Aplicado
23011028,202405,3,4,5,2,1,266.8,18.68,4.05,14.63,Con Tope Aplicado
12683531,202405,2,4,15,3,1,179.7,12.58,8.08,4.5,Con Tope Aplicado
20807724,202405,3,4,7,2,1,406.4,28.45,8.46,19.99,Con Tope Aplicado
74476843,202405,4,4,15,8,1,1139.8,79.79,9.79,69.99,Con Tope Aplicado
91333976,202405,2,4,11,6,1,129.5,9.07,9.06,0.0,Dentro del Tope
12723716,202405,1,4,11,3,1,45.8,3.21,2.33,0.88,Con Tope Aplicado
99333034,202405,3,4,5,2,1,378.4,26.49,8.97,17.51,Con Tope Aplicado
35287378,202405,2,4,15,3,1,326.7,22.87,11.8,11.07,Con Tope Aplicado
18984274,202405,2,4,1,12,1,157.9,11.05,11.05,0.0,Dentro del Tope
67087382,202405,3,4,7,1,1,440.1,30.81,12.48,18.33,Con Tope Aplicado
79674200,202405,1,4,11,1,2,290.7,20.35,14.19,6.16,Con Tope Aplicado
17316280,202405,1,4,2,2,1,87.6,6.13,5.81,0.32,Con Tope Aplicado
85327949,202405,3,4,15,9,1,186.6,13.06,3.98,9.08,Con Tope Aplicado
84541112,202405,1,4,15,5,1,45.9,3.21,3.21,0.0,Dentro del Tope
18362139,202405,1,4,1,3,1,128.6,9.0,5.94,3.06,Con Tope Aplicado
71110546,202405,1,4,13,4,1,18.4,1.29,1.07,0.22,Con Tope Aplicado
31253776,202405,2,4,13,2,1,233.7,16.36,13.42,2.93,Con Tope Aplicado
54212090,202405,1,4,5,1,1,72.7,5.09,5.09,0.0,Dentro del Tope
66483531,202405,2,4,17,12,1,452.4,31.67,16.75,14.92,Con Tope Aplicado
64399438,202405,2,4,3,6,1,132.7,9.29,3.59,5.7,Con Tope Aplicado
96861710,202405,4,4,15,1,1,844.2,59.09,3.85,55.25,Con Tope Aplicado
95602760,202405,1,4,1,5,1,41.6,2.91,2.56,0.35,Con Tope Aplicado
96153646,202405,3,4,11,1,4,1236.1,86.53,25.32,61.2,Con Tope Aplicado
33899820,202405,1,4,3,4,1,78.9,5.52,5.52,0.0,Dentro del Tope
83694694,202405,1,4,5,17,1,79.1,5.54,3.53,2.0,Con Tope Aplicado
50545392,202405,1,4,8,6,1,105.3,7.37,7.37,0.0,Dentro del Tope
47367532,202405,2,4,3,11,1,178.5,12.5,5.81,6.69,Con Tope Aplicado
87563685,202405,1,4,16,2,1,42.7,2.99,2.99,0.0,Dentro del Tope
20633766,202405,3,4,3,1,1,231.2,16.18,9.83,6.36,Con Tope Aplicado
77916196,202405,2,4,1,8,1,83.0,5.81,2.58,3.23,Con Tope Aplicado
80719687,202405,2,4,1,3,1,231.3,16.19,7.4,8.79,Con Tope Aplicado
47537495,202405,4,4,15,1,1,377.1,26.4,2.44,23.96,Con Tope Aplicado
85637382,202405,1,4,1,4,1,124.7,8.73,6.89,1.84,Con Tope Aplicado
79999490,202405,1,4,1,1,1,155.1,10.86,10.86,0.0,Dentro del Tope
16320699,202405,3,4,1,6,1,246.0,17.22,3.54,13.68,Con Tope Aplicado
33149118,202405,5,4,3,2,1,4121.3,288.49,23.42,265.07,Con Tope Aplicado
53481355,202405,2,4,1,7,1,280.3,19.62,19.62,0.0,Dentro del Tope
33809610,202405,1,4,7,1,1,45.0,3.15,3.15,0.0,Dentro del Tope
65925836,202405,4,4,1,14,1,1042.7,72.99,6.85,66.14,Con Tope Aplicado
39590254,202405,2,4,11,2,1,274.9,19.24,9.69,9.56,Con Tope Aplicado
39736677,202405,1,4,11,4,2,306.8,21.48,19.04,2.44,Con Tope Aplicado
91681533,202405,4,4,3,1,1,1278.6,89.5,8.66,80.85,Con Tope Aplicado
11792570,202405,1,4,3,5,1,19.6,1.37,1.18,0.19,Con Tope Aplicado
11934466,202405,2,4,13,1,1,59.5,4.17,4.17,0.0,Dentro del Tope
43860266,202405,2,4,7,7,1,162.7,11.39,8.14,3.25,Con Tope Aplicado
36726764,202405,1,4,16,5,1,76.6,5.36,4.23,1.13,Con Tope Aplicado
81552656,202405,1,4,1,4,1,70.7,4.95,4.95,0.0,Dentro del Tope
85282779,202405,3,4,11,7,1,103.6,7.25,3.09,4.16,Con Tope Aplicado
32652491,202405,3,4,17,26,1,171.4,12.0,4.0,8.0,Con Tope Aplicado
14003396,202405,2,4,11,26,1,211.7,14.82,11.8,3.01,Con Tope Aplicado
59347317,202405,2,4,17,26,1,229.0,16.03,8.3,7.73,Con Tope Aplicado
70200810,202405,1,4,12,1,1,78.2,5.47,5.47,0.0,Dentro del Tope
67747921,202405,1,4,11,2,2,123.9,8.67,7.21,1.46,Con Tope Aplicado
92108611,202405,1,4,11,4,1,120.8,8.46,6.27,2.18,Con Tope Aplicado
77214477,202405,2,4,11,2,1,372.2,26.05,6.57,19.48,Con Tope Aplicado
21206598,202405,1,4,11,9,1,80.6,5.64,5.64,0.0,Dentro del Tope
11033652,202405,2,4,2,1,1,108.4,7.59,6.91,0.68,Con Tope Aplicado
49465783,202405,1,4,15,2,1,48.4,3.39,3.39,0.0,Dentro del Tope
74569909,202405,3,4,1,4,1,27.2,1.9,1.36,0.54,Con Tope Aplicado
72734315,202405,1,4,5,1,1,256.7,17.97,11.28,6.68,Con Tope Aplicado
86203247,202405,1,4,15,10,1,139.3,9.75,7.75,2.0,Con Tope Aplicado
27709182,202405,1,4,5,4,1,79.3,5.55,5.55,0.0,Dentro del Tope
89818792,202405,2,4,2,2,1,171.7,12.02,5.4,6.62,Con Tope Aplicado
54747505,202405,1,4,9,7,1,59.4,4.16,4.16,0.0,Dentro del Tope
10880937,202405,2,4,1,3,1,107.3,7.51,5.49,2.02,Con Tope Aplicado
29518650,202405,1,4,5,1,1,140.8,9.86,6.74,3.11,Con Tope Aplicado
44652218,202405,1,4,5,6,1,77.3,5.41,5.41,0.0,Dentro del Tope
30911946,202405,2,4,5,3,1,52.8,3.7,2.2,1.49,Con Tope Aplicado
34133928,202405,1,4,2,1,1,70.0,4.9,4.9,0.0,Dentro del Tope
45187644,202405,3,4,7,1,1,168.2,11.77,3.61,8.17,Con Tope Aplicado
27381706,202405,2,4,6,1,1,91.3,6.39,4.42,1.97,Con Tope Aplicado
20343538,202405,2,4,3,11,1,93.6,6.55,6.55,0.0,Dentro del Tope
74220870,202405,5,4,5,2,1,987.3,69.11,5.67,63.44,Con Tope Aplicado
39189099,202405,3,4,3,6,1,419.4,29.36,9.58,19.78,Con Tope Aplicado
58562419,202405,1,4,6,3,1,136.5,9.56,9.55,0.0,Dentro del Tope
13952204,202405,1,4,11,3,1,116.8,8.18,8.18,0.0,Dentro del Tope
42177070,202405,3,4,17,2,1,265.5,18.59,6.7,11.89,Con Tope Aplicado
40532368,202405,4,4,5,3,1,1246.4,87.25,7.31,79.94,Con Tope Aplicado
50577258,202405,1,4,1,5,1,91.6,6.41,6.41,0.0,Dentro del Tope
18660859,202405,2,4,13,2,1,27.0,1.89,0.81,1.08,Con Tope Aplicado
26271476,202405,3,4,15,17,1,337.5,23.63,6.15,17.48,Con Tope Aplicado
38468588,202405,3,4,13,13,1,101.6,7.11,3.62,3.49,Con Tope Aplicado
95469880,202405,2,4,11,6,1,196.6,13.76,5.6,8.16,Con Tope Aplicado
16898298,202405,2,4,13,13,1,153.2,10.72,2.9,7.82,Con Tope Aplicado
41534427,202405,2,4,11,6,1,59.1,4.14,1.79,2.35,Con Tope Aplicado
99013620,202405,2,4,15,4,1,116.3,8.14,4.22,3.92,Con Tope Aplicado
56729537,202405,2,4,15,4,1,124.2,8.69,3.94,4.76,Con Tope Aplicado
43604770,202405,3,4,5,7,1,129.5,9.07,3.26,5.81,Con Tope Aplicado
85658979,202405,1,4,3,6,1,74.1,5.19,3.85,1.34,Con Tope Aplicado
30977456,202405,2,4,3,1,2,368.2,25.77,25.78,0.0,Dentro del Tope
97738323,202405,3,4,13,6,1,73.8,5.17,1.25,3.92,Con Tope Aplicado
88675845,202405,3,4,11,3,1,146.2,10.23,10.23,0.0,Dentro del Tope
56744513,202405,1,4,3,1,1,242.6,16.98,11.6,5.38,Con Tope Aplicado
70145926,202405,1,4,3,13,1,134.3,9.4,5.98,3.42,Con Tope Aplicado
37773623,202405,3,4,1,2,1,95.3,6.67,6.13,0.55,Con Tope Aplicado
52351030,202405,1,4,11,5,1,319.3,22.35,12.71,9.64,Con Tope Aplicado
94453267,202405,1,4,1,2,1,83.1,5.82,5.82,0.0,Dentro del Tope
24428518,202405,2,4,3,6,2,206.9,14.48,7.09,7.39,Con Tope Aplicado
37798874,202405,1,4,5,1,1,154.4,10.81,9.45,1.36,Con Tope Aplicado
41153058,202405,2,4,1,3,1,22.1,1.55,1.07,0.48,Con Tope Aplicado
25508048,202405,2,4,13,10,1,92.2,6.45,4.17,2.29,Con Tope Aplicado
18611208,202405,3,4,1,4,1,371.1,25.98,7.44,18.54,Con Tope Aplicado
64451219,202405,3,4,11,1,1,342.7,23.99,6.62,17.37,Con Tope Aplicado
37892638,202405,1,4,1,2,1,44.9,3.14,3.14,0.0,Dentro del Tope
58756230,202405,2,4,1,1,1,132.3,9.26,9.26,0.0,Dentro del Tope
99219515,202405,2,4,1,2,1,126.5,8.86,8.86,0.0,Dentro del Tope
67989211,202405,3,4,17,1,1,165.1,11.56,4.85,6.71,Con Tope Aplicado
80027936,202405,2,4,7,4,1,371.1,25.98,13.35,12.63,Con Tope Aplicado
74052994,202405,1,4,3,3,2,205.9,14.41,7.44,6.97,Con Tope Aplicado
72822243,202405,2,4,3,4,1,171.4,12.0,6.15,5.85,Con Tope Aplicado
51083758,202405,2,4,3,1,1,137.6,9.63,9.63,0.0,Dentro del Tope
47598129,202405,4,4,11,12,1,1127.6,78.93,16.52,62.41,Con Tope Aplicado
48302107,202405,3,4,3,1,1,302.4,21.17,12.57,8.6,Con Tope Aplicado
81629001,202405,2,4,9,11,1,162.0,11.34,3.08,8.26,Con Tope Aplicado
35570928,202405,5,4,17,5,1,592.7,41.49,2.77,38.72,Con Tope Aplicado
46434413,202405,3,4,9,1,1,60.4,4.23,2.05,2.18,Con Tope Aplicado
55270471,202405,3,4,11,2,1,96.0,6.72,6.72,0.0,Dentro del Tope
89377930,202405,4,4,11,8,1,1019.9,71.39,6.4,64.99,Con Tope Aplicado
25474020,202405,1,4,3,1,1,63.4,4.44,4.44,0.0,Dentro del Tope
73507993,202405,3,4,3,2,1,289.2,20.24,6.33,13.91,Con Tope Aplicado
27242194,202405,3,4,11,3,1,29.8,2.09,0.66,1.43,Con Tope Aplicado
22734437,202405,1,4,1,4,1,82.4,5.77,4.16,1.61,Con Tope Aplicado
57445522,202405,1,4,1,4,1,57.7,4.04,4.04,0.0,Dentro del Tope
74255464,202405,5,4,1,3,1,258.9,18.12,1.44,16.68,Con Tope Aplicado
36506877,202405,3,4,15,2,1,4.2,0.29,0.11,0.18,Con Tope Aplicado
71139722,202405,3,4,1,2,1,139.3,9.75,3.54,6.22,Con Tope Aplicado
71987151,202405,1,4,11,14,1,80.0,5.6,5.25,0.35,Con Tope Aplicado
58692967,202405,1,4,15,2,1,14.2,0.99,0.99,0.0,Dentro del Tope
20857137,202405,2,4,5,9,1,74.8,5.24,5.24,0.0,Dentro del Tope
28312592,202405,1,4,11,4,1,148.4,10.39,7.33,3.06,Con Tope Aplicado
58159081,202405,1,4,13,4,1,150.5,10.54,10.54,0.0,Dentro del Tope
27927439,202405,1,4,8,7,1,54.9,3.84,3.84,0.0,Dentro del Tope
15853876,202405,3,4,13,1,1,328.3,22.98,6.6,16.38,Con Tope Aplicado
26162837,202405,2,4,1,5,1,310.2,21.71,14.98,6.74,Con Tope Aplicado
66110228,202405,2,4,14,3,1,200.2,14.01,9.08,4.93,Con Tope Aplicado
67129272,202405,1,4,11,1,3,222.5,15.58,15.58,0.0,Dentro del Tope
87862282,202405,1,4,3,2,1,85.1,5.96,4.14,1.82,Con Tope Aplicado
95849824,202405,4,4,11,1,1,1310.4,91.73,5.98,85.74,Con Tope Aplicado
71297206,202405,1,4,5,1,1,9.0,0.63,0.63,0.0,Dentro del Tope
59540803,202405,2,4,7,5,1,97.6,6.83,4.11,2.72,Con Tope Aplicado
68194471,202405,3,4,15,15,1,82.6,5.78,5.78,0.0,Dentro del Tope
38185949,202405,1,4,3,8,1,72.7,5.09,2.7,2.39,Con Tope Aplicado
30907672,202405,4,4,16,1,1,98.6,6.9,0.77,6.13,Con Tope Aplicado
35806056,202405,3,4,15,2,1,578.9,40.52,16.33,24.19,Con Tope Aplicado
45811009,202405,5,4,2,3,1,3090.5,216.34,27.89,188.45,Con Tope Aplicado
61489644,202405,4,4,3,4,1,880.2,61.61,14.03,47.58,Con Tope Aplicado
48280730,202405,2,4,7,1,1,41.3,2.89,2.89,0.0,Dentro del Tope
33033115,202405,2,4,11,3,1,259.3,18.15,9.9,8.25,Con Tope Aplicado
52579707,202405,1,4,3,9,1,40.3,2.82,2.02,0.8,Con Tope Aplicado
26278058,202405,2,4,15,13,1,52.0,3.64,1.47,2.17,Con Tope Aplicado
63847166,202405,1,4,15,1,1,27.1,1.9,1.16,0.74,Con Tope Aplicado
29123780,202405,3,4,13,13,1,110.0,7.7,2.18,5.52,Con Tope Aplicado
49406539,202405,1,4,11,5,1,101.9,7.13,7.13,0.0,Dentro del Tope
20654878,202405,2,4,3,1,2,732.0,51.24,18.58,32.66,Con Tope Aplicado
12989648,202405,2,4,13,7,1,285.4,19.98,7.94,12.04,Con Tope Aplicado
81701109,202405,3,4,5,2,1,357.6,25.03,8.83,16.2,Con Tope Aplicado
60510756,202405,3,4,11,4,2,584.8,40.94,8.38,32.56,Con Tope Aplicado
66917773,202405,1,4,11,6,1,91.9,6.43,6.43,0.0,Dentro del Tope
40044943,202405,1,4,17,1,1,11.5,0.81,0.69,0.12,Con Tope Aplicado
11944864,202405,1,4,5,6,1,67.0,4.69,4.69,0.0,Dentro del Tope
34513352,202405,4,4,3,1,1,505.0,35.35,6.3,29.05,Con Tope Aplicado
86663470,202405,1,4,3,2,1,60.4,4.23,4.23,0.0,Dentro del Tope
99003436,202405,1,4,11,10,1,50.7,3.55,3.55,0.0,Dentro del Tope
61498293,202405,1,4,1,1,2,125.4,8.78,7.71,1.06,Con Tope Aplicado
96473456,202405,2,4,11,4,1,81.8,5.73,1.53,4.2,Con Tope Aplicado
56811057,202405,1,4,7,1,1,103.6,7.25,7.25,0.0,Dentro del Tope
83172203,202405,2,4,9,4,1,81.7,5.72,5.72,0.0,Dentro del Tope
50604463,202405,2,4,3,13,1,171.0,11.97,8.59,3.38,Con Tope Aplicado
21124557,202405,2,4,13,4,1,86.8,6.08,3.11,2.96,Con Tope Aplicado
21055308,202405,2,4,5,9,1,243.4,17.04,13.05,3.98,Con Tope Aplicado
39736122,202405,2,4,11,8,2,372.2,26.05,12.3,13.76,Con Tope Aplicado
48868521,202405,2,4,3,3,1,140.2,9.81,7.27,2.55,Con Tope Aplicado
75811583,202405,4,4,1,2,1,655.5,45.89,8.06,37.83,Con Tope Aplicado
81849583,202405,3,4,3,5,1,125.2,8.76,2.57,6.19,Con Tope Aplicado
94903428,202405,2,4,5,3,2,223.5,15.65,15.64,0.0,Dentro del Tope
90701062,202405,1,4,11,2,1,37.0,2.59,2.59,0.0,Dentro del Tope
45761771,202405,1,4,1,1,1,135.3,9.47,9.47,0.0,Dentro del Tope
56899567,202405,3,4,2,12,1,209.2,14.64,7.91,6.73,Con Tope Aplicado
25910047,202405,1,4,11,1,1,48.1,3.37,3.37,0.0,Dentro del Tope
74465673,202405,2,4,3,2,1,289.9,20.29,5.11,15.19,Con Tope Aplicado
63052762,202405,5,4,15,6,1,917.7,64.24,3.83,60.4,Con Tope Aplicado
87673249,202405,2,4,11,6,1,107.8,7.55,5.17,2.37,Con Tope Aplicado
90496106,202405,1,4,3,2,1,20.3,1.42,1.13,0.29,Con Tope Aplicado
74672926,202405,2,4,2,1,1,272.5,19.08,6.74,12.33,Con Tope Aplicado
85321397,202405,1,4,7,3,1,38.0,2.66,2.66,0.0,Dentro del Tope
88580965,202405,2,4,5,7,1,61.1,4.28,3.68,0.6,Con Tope Aplicado
48408657,202405,3,4,11,4,1,245.8,17.21,3.37,13.83,Con Tope Aplicado
48071301,202405,3,4,11,5,1,216.9,15.18,5.45,9.74,Con Tope Aplicado
24755303,202405,1,4,15,7,1,35.2,2.46,2.46,0.0,Dentro del Tope
88323082,202405,3,4,11,1,1,252.9,17.7,8.68,9.03,Con Tope Aplicado
81099542,202405,2,4,1,3,1,40.4,2.83,2.83,0.0,Dentro del Tope
63847166,202405,1,4,3,4,2,297.5,20.83,12.73,8.09,Con Tope Aplicado
44400968,202405,2,4,3,8,1,176.0,12.32,4.93,7.39,Con Tope Aplicado
97723177,202405,3,4,1,1,1,249.4,17.46,7.91,9.55,Con Tope Aplicado
27493149,202405,1,4,3,2,3,332.0,23.24,13.64,9.6,Con Tope Aplicado
50971013,202405,3,4,1,2,1,131.1,9.18,3.34,5.84,Con Tope Aplicado
60552233,202405,2,4,15,1,1,87.9,6.15,1.8,4.35,Con Tope Aplicado
24460507,202405,1,4,5,6,1,31.6,2.21,2.21,0.0,Dentro del Tope
35229961,202405,3,4,1,3,1,201.4,14.1,6.4,7.69,Con Tope Aplicado
11220714,202405,1,4,3,6,1,68.3,4.78,4.78,0.0,Dentro del Tope
22734437,202405,1,4,15,22,1,229.9,16.09,11.61,4.48,Con Tope Aplicado
38538454,202405,1,4,3,12,1,81.2,5.68,4.54,1.15,Con Tope Aplicado
23756973,202405,1,4,12,1,1,125.8,8.81,8.81,0.0,Dentro del Tope
35235990,202405,3,4,11,1,1,211.6,14.81,9.03,5.79,Con Tope Aplicado
60007684,202405,1,4,3,12,1,80.0,5.6,5.59,0.01,Con Tope Aplicado
